"id","product","tags","ingredients"
"15160","Joknal Low Calorie Raspberry Jam Spread","[""Gluten Free Coeliac/Celiac"",""Egg Free"",""Peanut Free"",""Tree-nut Free"",""Wheat Free"",""Sesame Free"",""Soy Free"",""Dairy Free""]","[""artificial sweetener 955"",""vegetablegums 440"",""polydextrose"",""gums 410"",""water"",""foodacids 330"",""preservative 202"",""raspberries"",""acids 296"",""fructose""]"
"15161","Pams Creamed Clover Honey","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Soy Free"",""Tree-nut Free"",""Dairy Free"",""Peanut Free"",""Sesame Free"",""Wheat Free""]","[""honey""]"
"15162","Pams Extra Crunchy Peanut Butter","[""Wheat Free"",""Dairy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Egg Free""]","[""peanut"",""hydrogenated soybean oil"",""saltnbsp""]"
"15163","Vegemite Spread","[""Sesame Free"",""Soy Free"",""Peanut Free"",""Dairy Free"",""Egg Free"",""Tree-nut Free""]","[""flavour"",""colour 150c"",""malt extract"",""yeast extract"",""salt"",""folate"",""niacin"",""thiamine"",""mineral salt 508"",""riboflavin""]"
"15164","Pams Finest Crunchy Peanut Butter with Chia & Flaxseed","[""Gluten Free Coeliac/Celiac"",""Egg Free"",""Dairy Free"",""Sesame Free"",""Wheat Free"",""Soy Free""]","[""chia seed"",""flaxseed fibre"",""dry roasted peanuts"",""sea saltnbsp""]"
"15165","Rose's Conserve Strawberry","[""Peanut Free"",""Tree-nut Free"",""Sesame Free"",""Soy Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Dairy Free""]","[""glucose syrup"",""strawberry"",""mineral salt calcium chloride"",""food acids citric acid"",""gelling agent pectin"",""sugar"",""sodium citrate""]"
"15166","Pams Raspberry Jam","[""Egg Free"",""Wheat Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Soy Free"",""Dairy Free"",""Sesame Free""]","[""acidityregulators 330"",""sugar"",""raspberries"",""regulators 170"",""gelling agent 440""]"
"15167","Pams Hazelnut Smooth Spread","[""Peanut Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Sesame Free""]","[""ground hazelnut"",""skim milk powder"",""palm"",""salt"",""vegetable oils canola"",""carob powder"",""vanillinnbsp"",""sugar"",""emulsifier 322"",""whey powder"",""fatreduced cocoa solids""]"
"15168","Bonne Maman Strawberry Conserve","[""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Soy Free"",""Dairy Free"",""Wheat Free"",""Egg Free"",""Peanut Free""]","[""sugar"",""brown cane sugar"",""concentrated lemon juice"",""strawberries"",""gelling agent fruit pectin""]"
"15169","Joknal Low Calorie Apricot Jam Spread","[""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free"",""Sesame Free"",""Tree-nut Free"",""Egg Free"",""Dairy Free""]","[""apricot"",""fructose"",""vegetablegums 440"",""gums 410"",""water"",""foodacids acids 296"",""polydextrose"",""foodacids 330"",""artificial sweetener 955""]"
"15170","Pams Creamed Manuka Honey","[""Sesame Free"",""Dairy Free"",""Wheat Free"",""Soy Free"",""Tree-nut Free"",""Egg Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac""]","[""honey""]"
"15171","Joknal Low Calorie Orange Marmalade","[""Peanut Free"",""Wheat Free"",""Egg Free"",""Soy Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free"",""Dairy Free""]","[""water"",""polydextrose"",""orange peel"",""artificial sweetenernbsp"",""fructose"",""oranges orange juice"",""vegetable gum"",""preservative"",""food acid""]"
"15172","Anathoth Farm Seville Orange Marmalade","[""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free"",""Tree-nut Free"",""Egg Free"",""Dairy Free"",""Sesame Free""]","[""sugar"",""seville oranges""]"
"15173","Anathoth Farm Blackberry Jam","[""Sesame Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Soy Free"",""Dairy Free"",""Peanut Free"",""Tree-nut Free"",""Wheat Free""]","[""nz blackberries"",""sugar""]"
"15175","Manuka Doctor Multifloral Honey 40+ MGO","[""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Egg Free"",""Peanut Free"",""Dairy Free"",""Soy Free"",""Sesame Free""]","[""new zealand manuka honey""]"
"15176","Bonne Maman Apricot Conserve","[""Soy Free"",""Tree-nut Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Sesame Free"",""Peanut Free"",""Wheat Free""]","[""apricot"",""brown cane sugar"",""sugar"",""gelling agent fruit pectin"",""concentrated lemon juice""]"
"15177","Pic's Really Good Crunchy Peanut Butter","[""Soy Free"",""Egg Free"",""Sesame Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free""]","[""hi oleic strongpeanutsstrong"",""sea salt""]"
"15178","Pams Grapefruit Breakfast Marmalade","[""Dairy Free"",""Tree-nut Free"",""Egg Free"",""Wheat Free"",""Peanut Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""gelling agent 440"",""sugar"",""regulators 170"",""grapefruit  juice"",""acidityregulators 330"",""water"",""peel""]"
"15179","Jeremy's Bee Mellow Whipped Honey For Toast","[""Wheat Free"",""Tree-nut Free"",""Soy Free"",""Sesame Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Egg Free""]","[""raw new zealand honey""]"
"15180","Pic's Really Good Peanut & Chocolate Butter","[""Wheat Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""peanut"",""emulsifier soy lecithin"",""whittakers creamy milk amp dark chocolate  cocoa solids cocoa mass"",""sugar"",""rapeseed oil"",""milk powder"",""salt"",""cocoa butter"",""vanilla flavour"",""peanut oil""]"
"15181","Fix & Fogg Cashew And Maple Almond Butter","[""Dairy Free"",""Sesame Free"",""Egg Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Soy Free"",""Wheat Free""]","[""sea salt"",""dry roasted almonds"",""natural maple flavour"",""vanilla bean extract"",""sugar"",""sunflower oil"",""dry roasted cashew nuts"",""maple syrup""]"
"15182","Pams Chunky Marmalade","[""Sesame Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Tree-nut Free"",""Dairy Free"",""Soy Free"",""Egg Free""]","[""orange peel"",""water"",""sugar"",""acidityregulators 330"",""gelling agent 440"",""grapefruit  juice"",""regulators 170"",""peel""]"
"15183","Pams Finest Deluxe Almond Butter","[""Sesame Free"",""Peanut Free"",""Wheat Free"",""Soy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free""]","[""dry roasted almonds"",""sea salt""]"
"15184","Pams Blackcurrant Jam","[""Egg Free"",""Sesame Free"",""Soy Free"",""Dairy Free"",""Wheat Free"",""Tree-nut Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac""]","[""blackcurrant"",""regulators 170"",""gelling agent 440"",""sugar"",""acidityregulators 330""]"
"15185","Anathoth Farm Marmalade With Ginger","[""Soy Free"",""Tree-nut Free"",""Peanut Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Sesame Free"",""Wheat Free""]","[""citrus fibre"",""orange"",""sugar"",""glazed amp dried ginger  contains sugar amp citric acid"",""nz fruit  grapefruit""]"
"15186","Pams Twisted Hazelnut Spread","[""Sesame Free"",""Peanut Free"",""Egg Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free""]","[""ground hazelnut"",""vanillin"",""emulsifier 322"",""palm"",""vegetable oils canola"",""sugar"",""fatreduced cocoa solids"",""salt""]"
"15187","Pams Apricot & Ginger Jam","[""Dairy Free"",""Sesame Free"",""Egg Free"",""Wheat Free"",""Tree-nut Free"",""Soy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac""]","[""sugar"",""apricots  preservative 220"",""acidity regulator 330"",""gelling agent 440"",""ginger""]"
"15188","Forty Thieves Crunchy Almond Butter","[""Wheat Free"",""Dairy Free"",""Peanut Free"",""Egg Free"",""Soy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""almond""]"
"15189","Pic's Really Good Smooth Peanut Butter Slugs","[""Sesame Free"",""Soy Free"",""Dairy Free"",""Egg Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac""]","[""hi oleic peanuts"",""sea salt""]"
"15190","Red Seal Manuka Honey UMF 5+","[""Wheat Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Soy Free""]","[""pure new zealand honey""]"
"15191","Red Seal Manuka Honey UMF 5+","[""Dairy Free"",""Soy Free"",""Wheat Free"",""Tree-nut Free"",""Peanut Free"",""Egg Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""pure new zealand honey""]"
"15192","Pams Strawberry Jam","[""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Tree-nut Free"",""Soy Free"",""Wheat Free"",""Egg Free"",""Sesame Free""]","[""gelling agent 440"",""acidity regulator 330"",""sugar"",""strawberries""]"
"15193","Pams Finest Crunchy Peanut Butter","[""Soy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Sesame Free"",""Wheat Free""]","[""dry roasted peanuts"",""sea salt""]"
"15194","Bega Smooth Peanut Butter","[""Egg Free"",""Soy Free"",""Dairy Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""sugar"",""roasted peanuts"",""salt"",""vegetable oil contains antioxidant 320""]"
"15195","Nutella Hazelnut Spread","[""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Wheat Free"",""Egg Free""]","[""hazelnut"",""skim milk powder"",""flavouring vanillin"",""emulsifier lecithins soy"",""fat reduced cocoa powder"",""sugar"",""vegetable oil palm""]"
"15196","Airborne Manuka With Wildflower Honey","[""Egg Free"",""Soy Free"",""Sesame Free"",""Tree-nut Free"",""Peanut Free"",""Wheat Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac""]","[""nz honey""]"
"15217","Bonne Maman Orange Marmalade","[""Egg Free"",""Sesame Free"",""Peanut Free"",""Dairy Free"",""Tree-nut Free"",""Wheat Free"",""Soy Free"",""Gluten Free Coeliac/Celiac""]","[""fruit pectin"",""water"",""brown cane sugar"",""concentrated lemon juice"",""sugar"",""bitter oranges""]"
"15447","Good Farmers Raspberries & Coconut Muesli","[""Peanut Free"",""Wheat Free"",""Sesame Free"",""Egg Free"",""Soy Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac""]","[""pecan"",""hazelnut"",""almond"",""chia seed"",""flaxseed"",""sunflower seed"",""strongsesame strongseeds"",""brazil nuts"",""freeze dried raspberries"",""natural vanilla bean powder"",""pinenutsstrong"",""hemp hearts"",""strongnutsstrong  strongwalnuts"",""coconut chips desiccated coconut"",""seeds  pumpkin seeds"",""coconut oil""]"
"15457","Cookie Time Triple Chocolate Chunk Cookies","[""Peanut Free"",""Tree-nut Free"",""Sesame Free""]","[""milk solid"",""egg"",""476"",""sugar"",""butter cream"",""cocoa butter"",""full cream milk powder"",""wheat flour"",""cocoa mass"",""emulsifier soy lecithin"",""raising agent 500"",""white chocolate sugar"",""salt"",""milk chocolate sugar"",""brown sugar"",""flavour"",""emulsifiers soy lecithin"",""dark chocolate sugar""]"
"15478","Snickers Chocolate Party Share Bag","[""Sesame Free""]","[""milk solid"",""peanut"",""emulsifier soy lecithin"",""sugar"",""egg white"",""flavour"",""salt"",""vegetable fat"",""cocoa butter"",""cocoa mass"",""glucose syrup sources include wheat""]"
"15482","M&M's Milk Chocolate Party Share Bag","[""Tree-nut Free"",""Egg Free"",""Sesame Free"",""Peanut Free""]","[""milk solid"",""colours 171"",""glazing agent 903"",""cocoa mass"",""vegetable fat"",""cocoa butter"",""salt"",""emulsifier soy lecithin"",""vegetable gum 414"",""133"",""sugar"",""flavour"",""starch sources include wheat"",""milk chocolate  sugar"",""glucose syrup sources include wheat"",""colours 129"",""thickener dextrin"",""colours 110"",""102""]"
"15501","Bonne Maman Raspberry Conserve","[""Peanut Free"",""Dairy Free"",""Wheat Free"",""Soy Free"",""Tree-nut Free"",""Egg Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""sugar"",""concentrated lemon juice"",""brown cane sugar"",""gelling agent fruit pectin"",""raspberries""]"
"15502","Mother Earth Native Bush Honey","[""Egg Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Sesame Free"",""Peanut Free"",""Soy Free"",""Wheat Free"",""Tree-nut Free""]","[""native bush honey""]"
"15503","Fix & Fogg Granola Butter","[""Dairy Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Wheat Free""]","[""sunflower seed"",""hioleic sunflower oil"",""chia seed"",""vanilla bean extract nbsp"",""toasted strongoatsstrong"",""sea salt"",""hioleic strongpeanutsstrong"",""cocoa"",""desiccated coconut"",""icing sugar"",""dry roasted strongcashewstrong nuts""]"
"15504","Forty Thieves Hemp + Nuts + Seeds Super Food Butter","[""Egg Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free"",""Sesame Free""]","[""peanut splits almonds pumpkin seeds sunflower seeds hemp seeds chia seeds flax seeds salt black pepper oregano rosemary""]"
"15505","Manawa Tawari Honey","[""Wheat Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Tree-nut Free"",""Dairy Free"",""Egg Free"",""Sesame Free""]","[""tawari honey""]"
"15506","Manuka Doctor Multifloral Honey 40+ MGO","[""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Peanut Free"",""Wheat Free"",""Soy Free"",""Egg Free"",""Sesame Free""]","[""new zealand manuka honey""]"
"15507","Bega Cream Cheese Cheddar Spread","[""Soy Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Sesame Free"",""Peanut Free"",""Wheat Free""]","[""milk solid"",""enzyme"",""gums 412"",""flavour contains milk"",""gums 415"",""butter or cream from milk"",""starter culture"",""food acid 270"",""preservatives 200"",""salt"",""milk fat"",""salts 341"",""spice"",""cheese  milk"",""water"",""preservatives 234"",""mineralsalts 339"",""colour 160a"",""vegetablegums 410"",""sugar"",""cream from milk""]"
"15508","St. Dalfour Orange Marmalade Fruit Spread","[""Sesame Free"",""Egg Free"",""Peanut Free"",""Tree-nut Free"",""Wheat Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free""]","[""orange"",""pectin"",""fruit"",""lemon juice"",""date"",""concentrated fruit juice grape""]"
"15509","Manuka Doctor Honey Beech Forest Squeezy","[""Dairy Free"",""Soy Free"",""Peanut Free"",""Sesame Free"",""Tree-nut Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free""]","[""new zealand beech forest honeydew honey""]"
"15510","Mount Somers Chocolate & Orange Honey","[""Soy Free"",""Sesame Free"",""Tree-nut Free"",""Dairy Free"",""Wheat Free"",""Peanut Free"",""Egg Free"",""Gluten Free Coeliac/Celiac""]","[""orange flavour"",""cocoa"",""honey"",""water""]"
"15511","Mother Earth Manuka Honey UMF 5+","[""Peanut Free"",""Wheat Free"",""Soy Free"",""Tree-nut Free"",""Egg Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""manuka honey""]"
"15512","Arataki Multi-Flora With Manuka Honey","[""Wheat Free"",""Soy Free"",""Peanut Free"",""Dairy Free"",""Egg Free"",""Tree-nut Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""pure"",""natural new zealand honey""]"
"15513","Manawa Manuka Honey MG100+","[""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Sesame Free"",""Egg Free"",""Soy Free"",""Dairy Free"",""Wheat Free""]","[""manuka honey""]"
"15514","Vegemite Salt Reduced Spread","[""Peanut Free"",""Tree-nut Free"",""Soy Free"",""Egg Free"",""Sesame Free"",""Dairy Free""]","[""flavour"",""riboflavin"",""vitamin b12"",""folate"",""vitamin b6"",""niacin"",""colour 150c"",""yeast extract from yeast grown on barley and wheat"",""salt"",""thiamine"",""humectant 422"",""mineral salt 508"",""malt extract from barley""]"
"15515","Bonne Maman Blueberry Conserve","[""Dairy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Peanut Free"",""Wheat Free"",""Soy Free"",""Egg Free""]","[""brown cane sugar"",""concentrated lemon juice"",""sugar"",""gelling agent fruit pectin"",""wild blueberries""]"
"15520","Nutella & Go Hazelnut Spread","[""Sesame Free"",""Egg Free"",""Peanut Free""]","[""hazelnut"",""emulsifier lecithins soy"",""bakers yeast"",""vegetable oil palm"",""fatreduced cocoa powder"",""hazelnut spread with cocoa sugar"",""barley malt extract"",""skim milk powder"",""flavouring vanillin breadsticks wheat flour"",""salt""]"
"15522","New Zealand Honey Co. Manuka Honey 10+ UMF","[""Sesame Free"",""Peanut Free"",""Tree-nut Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Soy Free"",""Dairy Free"",""Wheat Free""]","[""manuka honey""]"
"15523","Manawa Honey Gift Pack","[""Wheat Free"",""Dairy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Sesame Free"",""Egg Free"",""Soy Free""]","[""honey""]"
"15524","Manuka Doctor Wild Flora Honey","[""Sesame Free"",""Peanut Free"",""Soy Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Egg Free"",""Dairy Free""]","[""new zealand wild flora honey""]"
"15525","Pams Smooth Peanut Butter","[""Wheat Free"",""Soy Free"",""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""peanut"",""hydrogenated soy bean oil"",""saltnbsp""]"
"15526","Pams Creamed Clover Honey","[""Soy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free"",""Peanut Free"",""Dairy Free"",""Tree-nut Free"",""Wheat Free""]","[""honey""]"
"15527","Bonne Maman Fig Conserve","[""Tree-nut Free"",""Dairy Free"",""Sesame Free"",""Peanut Free"",""Soy Free"",""Egg Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac""]","[""fig"",""gelling agent fruit pectin"",""brown cane sugar"",""sugar"",""concentrated lemon juice""]"
"15528","Airborne Vipers Bugloss Honey","[""Peanut Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Egg Free""]","[""nz honey""]"
"15529","Pams Creamed Clover Honey","[""Egg Free"",""Soy Free"",""Tree-nut Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Sesame Free"",""Peanut Free""]","[""honey""]"
"15530","Vegemite Spread","[""Egg Free"",""Soy Free"",""Peanut Free"",""Dairy Free"",""Tree-nut Free"",""Sesame Free""]","[""flavour"",""niacin"",""malt extract"",""thiamine"",""yeast extract"",""folate"",""salt"",""mineral salt 508"",""colour 150c"",""riboflavin""]"
